"subject" "activity" "features" "mean" "sd"
7 "WALKING_UPSTAIRS" "tGravityAcc()-X217" 0.924702610196078 -0.960193768235294
7 "WALKING_UPSTAIRS" "tGravityAcc()-Y217" -0.234237026862745 -0.938264207058824
7 "WALKING_UPSTAIRS" "tGravityAcc()-Z217" 0.17859505745098 -0.933419455882353
7 "WALKING_UPSTAIRS" "tBodyAccJerk()-X217" 0.0755902322941177 -0.298306167890196
7 "WALKING_UPSTAIRS" "tBodyAccJerk()-Y217" 0.0242446299019608 -0.260229820882353
7 "WALKING_UPSTAIRS" "tBodyAccJerk()-Z217" -0.00428122282941176 -0.672218270196078
7 "WALKING_UPSTAIRS" "tBodyGyro()-X217" -0.0708037870490196 -0.472371806411765
7 "WALKING_UPSTAIRS" "tBodyGyro()-Y217" -0.0573789217784314 -0.457126599215686
7 "WALKING_UPSTAIRS" "tBodyGyro()-Z217" 0.0644768215137255 -0.438365532745098
7 "WALKING_UPSTAIRS" "tBodyGyroJerk()-X217" -0.0746617777 -0.577137004705882
7 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Y217" -0.0589256750176471 -0.731217082156863
7 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Z217" -0.0200319696156863 -0.582648098823529
7 "WALKING_UPSTAIRS" "tBodyAccMag()217" -0.089299497627451 -0.229346136723529
7 "WALKING_UPSTAIRS" "tGravityAccMag()217" -0.089299497627451 -0.229346136723529
7 "WALKING_UPSTAIRS" "tBodyAccJerkMag()217" -0.353460551235294 -0.334993121588235
7 "WALKING_UPSTAIRS" "tBodyGyroMag()217" -0.29106643927451 -0.415476963405882
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag()217" -0.648581030588235 -0.74267672372549
7 "WALKING_UPSTAIRS" "fBodyAcc()-X217" -0.21958724227451 -0.132335801333333
7 "WALKING_UPSTAIRS" "fBodyAcc()-Y217" -0.125421582843137 -0.0776540123882353
7 "WALKING_UPSTAIRS" "fBodyAcc()-Z217" -0.478431127647059 -0.325257209784314
7 "WALKING_UPSTAIRS" "fBodyAccJerk()-X217" -0.325972048709804 -0.333439308431373
7 "WALKING_UPSTAIRS" "fBodyAccJerk()-Y217" -0.303704113407843 -0.262773593392157
7 "WALKING_UPSTAIRS" "fBodyAccJerk()-Z217" -0.633664268235294 -0.710233544901961
7 "WALKING_UPSTAIRS" "fBodyGyro()-X217" -0.415783669411765 -0.495355409862745
7 "WALKING_UPSTAIRS" "fBodyGyro()-Y217" -0.563926355294118 -0.409853084784314
7 "WALKING_UPSTAIRS" "fBodyGyro()-Z217" -0.409856978823529 -0.499764339607843
7 "WALKING_UPSTAIRS" "fBodyAccMag()217" -0.204721728176471 -0.364745534464706
7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag()217" -0.306919980211765 -0.377860851666667
7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag()217" -0.529279780392157 -0.446028625294118
7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag()217" -0.731032257843137 -0.777454613529412
7 "WALKING_DOWNSTAIRS" "tBodyAcc()-X218" 0.275155551914894 -0.743362825744681
7 "WALKING_DOWNSTAIRS" "tBodyAcc()-Y218" -0.0187460227787234 -0.67468687406383
7 "WALKING_DOWNSTAIRS" "tBodyAcc()-Z218" -0.109010752765957 -0.714086065106383
7 "WALKING_DOWNSTAIRS" "tGravityAcc()-X218" 0.91996931 -0.97950347
7 "WALKING_DOWNSTAIRS" "tGravityAcc()-Y218" -0.176966400212766 -0.961434668085106
7 "WALKING_DOWNSTAIRS" "tGravityAcc()-Z218" 0.110751905042553 -0.960345938297872
7 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-X218" 0.0868243975106383 -0.812208362978723
7 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Y218" -0.0125090996319149 -0.802721974680851
7 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Z218" -0.00284435995085106 -0.919660054893617
7 "WALKING_DOWNSTAIRS" "tBodyGyro()-X218" -0.0436107511112766 -0.825682612765957
7 "WALKING_DOWNSTAIRS" "tBodyGyro()-Y218" -0.0679179432978723 -0.73784447893617
7 "WALKING_DOWNSTAIRS" "tBodyGyro()-Z218" 0.0886857315808511 -0.873176857021277
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-X218" -0.0923753665595745 -0.877169361914894
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Y218" -0.0484080920021277 -0.925718728510638
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Z218" -0.0502115551244681 -0.917301741914894
7 "WALKING_DOWNSTAIRS" "tBodyAccMag()218" -0.697384767 -0.749871209148936
7 "WALKING_DOWNSTAIRS" "tGravityAccMag()218" -0.697384767 -0.749871209148936
7 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag()218" -0.829144414255319 -0.8271173
7 "WALKING_DOWNSTAIRS" "tBodyGyroMag()218" -0.726555028510638 -0.77347036212766
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag()218" -0.910039655744681 -0.923939397446809
7 "WALKING_DOWNSTAIRS" "fBodyAcc()-X218" -0.780536363829787 -0.730492895744681
7 "WALKING_DOWNSTAIRS" "fBodyAcc()-Y218" -0.737333232978723 -0.665716859489362
7 "WALKING_DOWNSTAIRS" "fBodyAcc()-Z218" -0.833281464468085 -0.683507364531915
7 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-X218" -0.823325833617021 -0.817953153617021
7 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Y218" -0.81259284 -0.805410599574468
7 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Z218" -0.911137263191489 -0.926865419361702
7 "WALKING_DOWNSTAIRS" "fBodyGyro()-X218" -0.815147444468085 -0.831005036170213
7 "WALKING_DOWNSTAIRS" "fBodyGyro()-Y218" -0.848628948723404 -0.690804810534043
7 "WALKING_DOWNSTAIRS" "fBodyGyro()-Z218" -0.871254148297872 -0.885484056382979
7 "WALKING_DOWNSTAIRS" "fBodyAccMag()218" -0.761585649787234 -0.782332797446809
7 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag()218" -0.822380975531915 -0.833784102978723
7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag()218" -0.836177361702128 -0.774573719787234
7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag()218" -0.92248444106383 -0.931105065957447
7 "SITTING" "tBodyAcc()-X219" 0.278622362708333 -0.976751310416667
7 "SITTING" "tBodyAcc()-Y219" -0.0165081628875 -0.941760659583333
7 "SITTING" "tBodyAcc()-Z219" -0.108249022083333 -0.9616069275
7 "SITTING" "tGravityAcc()-X219" 0.331552330833333 -0.983686598125
7 "SITTING" "tGravityAcc()-Y219" 0.600066183566667 -0.98123660625
7 "SITTING" "tGravityAcc()-Z219" 0.0837624349166667 -0.980675133958333
7 "SITTING" "tBodyAccJerk()-X219" 0.0767776962291667 -0.971788015
7 "SITTING" "tBodyAccJerk()-Y219" 0.00734652163729167 -0.950895264166667
7 "SITTING" "tBodyAccJerk()-Z219" 0.000997687795625 -0.973482760208333
7 "SITTING" "tBodyGyro()-X219" -0.0247549451229167 -0.978154458333333
7 "SITTING" "tBodyGyro()-Y219" -0.05466019335 -0.97668027125
7 "SITTING" "tBodyGyro()-Z219" 0.113415986458333 -0.950947131041667
7 "SITTING" "tBodyGyroJerk()-X219" -0.099734429 -0.975457965208333
7 "SITTING" "tBodyGyroJerk()-Y219" -0.0410533439166667 -0.982925943125
7 "SITTING" "tBodyGyroJerk()-Z219" -0.05938212723125 -0.973417003958333
7 "SITTING" "tBodyAccMag()219" -0.965805533541667 -0.954889449375
7 "SITTING" "tGravityAccMag()219" -0.965805533541667 -0.954889449375
7 "SITTING" "tBodyAccJerkMag()219" -0.969275707916667 -0.95872349625
7 "SITTING" "tBodyGyroMag()219" -0.953245273958333 -0.951888366458333
7 "SITTING" "tBodyGyroJerkMag()219" -0.98253786625 -0.97485708625
7 "SITTING" "fBodyAcc()-X219" -0.974028980416667 -0.978010896666667
7 "SITTING" "fBodyAcc()-Y219" -0.942319226041667 -0.944494015625
7 "SITTING" "fBodyAcc()-Z219" -0.963780457083333 -0.962761636666667
7 "SITTING" "fBodyAccJerk()-X219" -0.972140451041667 -0.97407136
7 "SITTING" "fBodyAccJerk()-Y219" -0.952792745625 -0.952242571458333
7 "SITTING" "fBodyAccJerk()-Z219" -0.97042429 -0.975119780625
7 "SITTING" "fBodyGyro()-X219" -0.971629729166667 -0.980401944791667
7 "SITTING" "fBodyGyro()-Y219" -0.97567777875 -0.977703970833333
7 "SITTING" "fBodyGyro()-Z219" -0.9502434125 -0.955718697083333
7 "SITTING" "fBodyAccMag()219" -0.9550879675 -0.961213391041667
7 "SITTING" "fBodyBodyAccJerkMag()219" -0.959819401875 -0.95655435625
7 "SITTING" "fBodyBodyGyroMag()219" -0.961647185208333 -0.953882347291667
7 "SITTING" "fBodyBodyGyroJerkMag()219" -0.976875223333333 -0.973869658958333
7 "STANDING" "tBodyAcc()-X220" 0.277229098679245 -0.186195161573585
7 "STANDING" "tBodyAcc()-Y220" -0.0185453216967925 0.0366519171018868
7 "STANDING" "tBodyAcc()-Z220" -0.106787673056604 -0.489437007358491
7 "STANDING" "tGravityAcc()-X220" 0.935187597358491 -0.974512636792453
7 "STANDING" "tGravityAcc()-Y220" -0.182019053962264 -0.953077541509434
7 "STANDING" "tGravityAcc()-Z220" 0.0902772319245283 -0.947972639811321
7 "STANDING" "tBodyAccJerk()-X220" 0.100307816964151 -0.273259169490566
7 "STANDING" "tBodyAccJerk()-Y220" 0.00981335574716981 -0.116462670915094
7 "STANDING" "tBodyAccJerk()-Z220" -0.0260122732339623 -0.663835724528302
7 "STANDING" "tBodyGyro()-X220" -0.0938496632641509 -0.50152008580566
7 "STANDING" "tBodyGyro()-Y220" -0.0415593590018868 -0.491115271509434
7 "STANDING" "tBodyGyro()-Z220" 0.0769254777093302 -0.39405139245283
7 "STANDING" "tBodyGyroJerk()-X220" -0.0490827388433962 -0.529727286603774
7 "STANDING" "tBodyGyroJerk()-Y220" -0.0583683701528302 -0.716707294716981
7 "STANDING" "tBodyGyroJerk()-Z220" -0.0438183406830189 -0.512963889622642
7 "STANDING" "tBodyAccMag()220" -0.113695117473585 -0.260507848273585
7 "STANDING" "tGravityAccMag()220" -0.113695117473585 -0.260507848273585
7 "STANDING" "tBodyAccJerkMag()220" -0.303616527811321 -0.258953258792453
7 "STANDING" "tBodyGyroMag()220" -0.323593127245283 -0.478990199377358
7 "STANDING" "tBodyGyroJerkMag()220" -0.615731588490566 -0.715378175849057
7 "STANDING" "fBodyAcc()-X220" -0.206850858520755 -0.180027737166038
7 "STANDING" "fBodyAcc()-Y220" 0.0083137248309434 -0.0146955266188679
7 "STANDING" "fBodyAcc()-Z220" -0.542199581320755 -0.501483294339623
7 "STANDING" "fBodyAccJerk()-X220" -0.308198410762264 -0.302114257801887
7 "STANDING" "fBodyAccJerk()-Y220" -0.180574256522642 -0.105383885175472
7 "STANDING" "fBodyAccJerk()-Z220" -0.630671032830189 -0.695778908490566
7 "STANDING" "fBodyGyro()-X220" -0.437784577150943 -0.524781825886792
7 "STANDING" "fBodyGyro()-Y220" -0.570533741132075 -0.452701804150943
7 "STANDING" "fBodyGyro()-Z220" -0.344935902830189 -0.466855190943396
7 "STANDING" "fBodyAccMag()220" -0.230626356556604 -0.393412710741509
7 "STANDING" "fBodyBodyAccJerkMag()220" -0.249360889698113 -0.276754221245283
7 "STANDING" "fBodyBodyGyroMag()220" -0.552639187169811 -0.520703547728302
7 "STANDING" "fBodyBodyGyroJerkMag()220" -0.715826173962264 -0.735215796037736
7 "LAYING" "tBodyAcc()-X221" 0.267818381557692 -0.530806706480769
7 "LAYING" "tBodyAcc()-Y221" -0.0219889952423077 -0.438964054544231
7 "LAYING" "tBodyAcc()-Z221" -0.105432227431538 -0.51947198
7 "LAYING" "tGravityAcc()-X221" 0.911599225576923 -0.959327687692308
7 "LAYING" "tGravityAcc()-Y221" -0.278173615384615 -0.930922541538462
7 "LAYING" "tGravityAcc()-Z221" -0.0409461338653846 -0.912133285961538
7 "LAYING" "tBodyAccJerk()-X221" 0.0750644620655769 -0.665987229807692
7 "LAYING" "tBodyAccJerk()-Y221" 0.00711246728288462 -0.633343571153846
7 "LAYING" "tBodyAccJerk()-Z221" -0.0143753344657885 -0.860549022884615
7 "LAYING" "tBodyGyro()-X221" -0.0502951610480769 -0.696527342692308
7 "LAYING" "tBodyGyro()-Y221" -0.0449645970538462 -0.591548908076923
7 "LAYING" "tBodyGyro()-Z221" 0.0681698896640385 -0.798924663269231
7 "LAYING" "tBodyGyroJerk()-X221" -0.0758523854230769 -0.779447476923077
7 "LAYING" "tBodyGyroJerk()-Y221" -0.0490087841884615 -0.875761105961538
7 "LAYING" "tBodyGyroJerk()-Z221" -0.0499337885805769 -0.8495307725
7 "LAYING" "tBodyAccMag()221" -0.461012265673077 -0.540019086096154
7 "LAYING" "tGravityAccMag()221" -0.461012265673077 -0.540019086096154
7 "LAYING" "tBodyAccJerkMag()221" -0.695275662307692 -0.677359066730769
7 "LAYING" "tBodyGyroMag()221" -0.554893020384615 -0.612439251923077
7 "LAYING" "tBodyGyroJerkMag()221" -0.8443580125 -0.862056285576923
7 "LAYING" "fBodyAcc()-X221" -0.601674348903846 -0.506905308903846
7 "LAYING" "fBodyAcc()-Y221" -0.521726674603846 -0.434639469871154
7 "LAYING" "fBodyAcc()-Z221" -0.720958862692308 -0.468504643428846
7 "LAYING" "fBodyAccJerk()-X221" -0.694867057307692 -0.666544020384615
7 "LAYING" "fBodyAccJerk()-Y221" -0.650675565192308 -0.639373376134615
7 "LAYING" "fBodyAccJerk()-Z221" -0.846619276346154 -0.873137121153846
7 "LAYING" "fBodyGyro()-X221" -0.665509012692308 -0.71044887
7 "LAYING" "fBodyGyro()-Y221" -0.737255031730769 -0.528359089230769
7 "LAYING" "fBodyGyro()-Z221" -0.783532271730769 -0.822909624615385
7 "LAYING" "fBodyAccMag()221" -0.578964968711538 -0.591808592692308
7 "LAYING" "fBodyBodyAccJerkMag()221" -0.672038637115385 -0.686220477692308
7 "LAYING" "fBodyBodyGyroMag()221" -0.709806604423077 -0.619963839038462
7 "LAYING" "fBodyBodyGyroJerkMag()221" -0.860781395961538 -0.873705683461538
8 "WALKING" "tBodyAcc()-X222" 0.270448395833333 -0.97318185125
8 "WALKING" "tBodyAcc()-Y222" -0.0154463801916667 -0.946000002916667
8 "WALKING" "tBodyAcc()-Z222" -0.10602383354375 -0.951792906041667
8 "WALKING" "tGravityAcc()-X222" 0.606289005770833 -0.958245548333333
8 "WALKING" "tGravityAcc()-Y222" 0.09211626286875 -0.967315488333333
8 "WALKING" "tGravityAcc()-Z222" 0.168259803520833 -0.960405030833333
8 "WALKING" "tBodyAccJerk()-X222" 0.07997165391875 -0.986290370625
8 "WALKING" "tBodyAccJerk()-Y222" 0.00332397020920833 -0.980148813125
8 "WALKING" "tBodyAccJerk()-Z222" -0.00476996217541667 -0.983564075833333
8 "WALKING" "tBodyGyro()-X222" -0.0250477203333333 -0.978705297708333
8 "WALKING" "tBodyGyro()-Y222" -0.100899743125 -0.971177098541667
8 "WALKING" "tBodyGyro()-Z222" 0.114381841520833 -0.966845193541667
8 "WALKING" "tBodyGyroJerk()-X222" -0.0998206449791667 -0.99028096125
8 "WALKING" "tBodyGyroJerk()-Y222" -0.0385781731875 -0.98968106
8 "WALKING" "tBodyGyroJerk()-Z222" -0.0586382914166667 -0.988897302083333
8 "WALKING" "tBodyAccMag()222" -0.958058753333333 -0.944409147916667
8 "WALKING" "tGravityAccMag()222" -0.958058753333333 -0.944409147916667
8 "WALKING" "tBodyAccJerkMag()222" -0.984647752291667 -0.983378084375
8 "WALKING" "tBodyGyroMag()222" -0.94413189625 -0.955376259583333
8 "WALKING" "tBodyGyroJerkMag()222" -0.991025599583333 -0.989917058541667
8 "WALKING" "fBodyAcc()-X222" -0.976678272916667 -0.971973563541667
8 "WALKING" "fBodyAcc()-Y222" -0.957723329166667 -0.943092502291667
8 "WALKING" "fBodyAcc()-Z222" -0.964826237291667 -0.948103303333333
8 "WALKING" "fBodyAccJerk()-X222" -0.986759801458333 -0.987024141666667
8 "WALKING" "fBodyAccJerk()-Y222" -0.980121544583333 -0.981787284583333
8 "WALKING" "fBodyAccJerk()-Z222" -0.980716967708333 -0.985070568333333
8 "WALKING" "fBodyGyro()-X222" -0.976634025833333 -0.97942405875
8 "WALKING" "fBodyGyro()-Y222" -0.976444089791667 -0.968561670208333
8 "WALKING" "fBodyGyro()-Z222" -0.968808254375 -0.969193197916667
8 "WALKING" "fBodyAccMag()222" -0.957504352083333 -0.945872971041667
8 "WALKING" "fBodyBodyAccJerkMag()222" -0.982680316666667 -0.983259450625
8 "WALKING" "fBodyBodyGyroMag()222" -0.968108647916667 -0.955107930833333
8 "WALKING" "fBodyBodyGyroJerkMag()222" -0.989965955416667 -0.990242585625
8 "WALKING_UPSTAIRS" "tBodyAcc()-X223" 0.276589816585366 -0.586607697073171
8 "WALKING_UPSTAIRS" "tBodyAcc()-Y223" -0.0220495702463415 -0.322195905390244
8 "WALKING_UPSTAIRS" "tBodyAcc()-Z223" -0.107461003195122 -0.270096243655366
8 "WALKING_UPSTAIRS" "tGravityAcc()-X223" 0.546502568780488 -0.977021378536585
8 "WALKING_UPSTAIRS" "tGravityAcc()-Y223" -0.0587843992682927 -0.95583795
8 "WALKING_UPSTAIRS" "tGravityAcc()-Z223" -0.0545142970731707 -0.956879695609756
8 "WALKING_UPSTAIRS" "tBodyAccJerk()-X223" 0.0705588226968293 -0.632031932682927
8 "WALKING_UPSTAIRS" "tBodyAccJerk()-Y223" 0.0255333612487805 -0.546042765365854
8 "WALKING_UPSTAIRS" "tBodyAccJerk()-Z223" 0.0226849334926829 -0.636111719268293
8 "WALKING_UPSTAIRS" "tBodyGyro()-X223" -0.0165428704595122 -0.693051872682927
8 "WALKING_UPSTAIRS" "tBodyGyro()-Y223" -0.0767104774634146 -0.306607692126829
8 "WALKING_UPSTAIRS" "tBodyGyro()-Z223" 0.0688700335926829 -0.391615338121951
8 "WALKING_UPSTAIRS" "tBodyGyroJerk()-X223" -0.102504016484878 -0.689350866829268
8 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Y223" -0.0376786660756098 -0.686022524146341
8 "WALKING_UPSTAIRS" "tBodyGyroJerk()-Z223" -0.0458213221243902 -0.651486716097561
8 "WALKING_UPSTAIRS" "tBodyAccMag()223" -0.400589420170732 -0.562031135609756
8 "WALKING_UPSTAIRS" "tGravityAccMag()223" -0.400589420170732 -0.562031135609756
8 "WALKING_UPSTAIRS" "tBodyAccJerkMag()223" -0.573776772439024 -0.618405524146341
8 "WALKING_UPSTAIRS" "tBodyGyroMag()223" -0.390631582219512 -0.418894672195122
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag()223" -0.667906032195122 -0.733564467317073
8 "WALKING_UPSTAIRS" "fBodyAcc()-X223" -0.611442190487805 -0.577538043170732
8 "WALKING_UPSTAIRS" "fBodyAcc()-Y223" -0.420065347560976 -0.317591507414634
8 "WALKING_UPSTAIRS" "fBodyAcc()-Z223" -0.445715870243902 -0.239383665733902
8 "WALKING_UPSTAIRS" "fBodyAccJerk()-X223" -0.643955432926829 -0.652567265853659
8 "WALKING_UPSTAIRS" "fBodyAccJerk()-Y223" -0.564593143658537 -0.556970425609756
8 "WALKING_UPSTAIRS" "fBodyAccJerk()-Z223" -0.600023769756098 -0.670850696097561
8 "WALKING_UPSTAIRS" "fBodyGyro()-X223" -0.636452747804878 -0.711706303414634
8 "WALKING_UPSTAIRS" "fBodyGyro()-Y223" -0.463153707804878 -0.230723035799756
8 "WALKING_UPSTAIRS" "fBodyGyro()-Z223" -0.469072764658537 -0.424655219756098
8 "WALKING_UPSTAIRS" "fBodyAccMag()223" -0.578686419268293 -0.620756733170732
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag()223" -0.61976536804878 -0.618100699268293
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag()223" -0.517958883414634 -0.45395445097561
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag()223" -0.729143187073171 -0.758604232926829
8 "WALKING_DOWNSTAIRS" "tBodyAcc()-X224" 0.283128044473684 -0.124166476042105
8 "WALKING_DOWNSTAIRS" "tBodyAcc()-Y224" -0.0207942406626316 0.280056827868421
8 "WALKING_DOWNSTAIRS" "tBodyAcc()-Z224" -0.104792882465789 0.386792499210526
8 "WALKING_DOWNSTAIRS" "tGravityAcc()-X224" 0.798289066842105 -0.928713464210526
8 "WALKING_DOWNSTAIRS" "tGravityAcc()-Y224" -0.283707554736842 -0.910156780526316
8 "WALKING_DOWNSTAIRS" "tGravityAcc()-Z224" -0.392610918684211 -0.874437034736842
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-X224" 0.0606607929710526 -0.181273589214737
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Y224" 0.00845921141315789 -0.0819493887736842
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk()-Z224" -0.0201787582631579 -0.294988865263158
8 "WALKING_DOWNSTAIRS" "tBodyGyro()-X224" 0.0451810880736842 -0.437709803157895
8 "WALKING_DOWNSTAIRS" "tBodyGyro()-Y224" -0.134398124363158 0.0888466063078947
8 "WALKING_DOWNSTAIRS" "tBodyGyro()-Z224" -0.0149749488684211 0.387111241526316
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-X224" -0.128363411894737 -0.635113527894737
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Y224" -0.0295862201526316 -0.429210633236842
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk()-Z224" -0.0291607315 -0.132013476442105
8 "WALKING_DOWNSTAIRS" "tBodyAccMag()224" 0.111669314657895 0.190381832394737
8 "WALKING_DOWNSTAIRS" "tGravityAccMag()224" 0.111669314657895 0.190381832394737
8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag()224" -0.160665327834211 -0.0773040351286842
8 "WALKING_DOWNSTAIRS" "tBodyGyroMag()224" 0.147769162 -0.023909693
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag()224" -0.408183397368421 -0.452793288131579
8 "WALKING_DOWNSTAIRS" "fBodyAcc()-X224" -0.140137846602632 -0.119774225353947
8 "WALKING_DOWNSTAIRS" "fBodyAcc()-Y224" 0.158384929447368 0.253012518373684
8 "WALKING_DOWNSTAIRS" "fBodyAcc()-Z224" 0.120645026960526 0.410043801228947
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-X224" -0.208256333063158 -0.228327546839474
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Y224" -0.0981997768947368 -0.130375144315789
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk()-Z224" -0.215283666171053 -0.375544938684211
8 "WALKING_DOWNSTAIRS" "fBodyGyro()-X224" -0.412153475789474 -0.452572401052632
8 "WALKING_DOWNSTAIRS" "fBodyGyro()-Y224" -0.102612313263158 0.177313619242632
8 "WALKING_DOWNSTAIRS" "fBodyGyro()-Z224" 0.314675512868421 0.27292697185
8 "WALKING_DOWNSTAIRS" "fBodyAccMag()224" 0.176823543131579 0.0102270020289474
8 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag()224" -0.0681560317381579 -0.0990460513421053
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag()224" -0.165652109736842 -0.103948264450526
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag()224" -0.443445592710526 -0.506554139657895
8 "SITTING" "tBodyAcc()-X225" 0.278437964347826 -0.773833060434783
8 "SITTING" "tBodyAcc()-Y225" -0.009948331225 -0.558713789804348
8 "SITTING" "tBodyAcc()-Z225" -0.09767624535 -0.478641122826087
8 "SITTING" "tGravityAcc()-X225" 0.81224578173913 -0.949661763478261
8 "SITTING" "tGravityAcc()-Y225" -0.250106170434783 -0.935156731
8 "SITTING" "tGravityAcc()-Z225" -0.388875426195652 -0.905897896956522
8 "SITTING" "tBodyAccJerk()-X225" 0.0818743787652174 -0.794812877826087
8 "SITTING" "tBodyAccJerk()-Y225" -0.0301234578804348 -0.778196577826087
8 "SITTING" "tBodyAccJerk()-Z225" 0.000874955749999999 -0.78816963173913
8 "SITTING" "tBodyGyro()-X225" -0.0155446590423913 -0.826119011521739
8 "SITTING" "tBodyGyro()-Y225" -0.0715757529521739 -0.54135819826087
8 "SITTING" "tBodyGyro()-Z225" 0.101020667413043 -0.508664927608696
8 "SITTING" "tBodyGyroJerk()-X225" -0.107216649567391 -0.887047645652174
8 "SITTING" "tBodyGyroJerk()-Y225" -0.0485089129478261 -0.812094146521739
8 "SITTING" "tBodyGyroJerk()-Z225" -0.0400149034782609 -0.795249883913044
8 "SITTING" "tBodyAccMag()225" -0.628115952826087 -0.645739423806522
8 "SITTING" "tGravityAccMag()225" -0.628115952826087 -0.645739423806522
8 "SITTING" "tBodyAccJerkMag()225" -0.772357621956522 -0.77771010826087
8 "SITTING" "tBodyGyroMag()225" -0.565651211956522 -0.590273541478261
8 "SITTING" "tBodyGyroJerkMag()225" -0.818096728913044 -0.84267404673913
8 "SITTING" "fBodyAcc()-X225" -0.772147411978261 -0.774724268695652
8 "SITTING" "fBodyAcc()-Y225" -0.648819537845652 -0.544905481586957
8 "SITTING" "fBodyAcc()-Z225" -0.608071779173913 -0.455208451434783
8 "SITTING" "fBodyAccJerk()-X225" -0.797166464347826 -0.811348744782609
8 "SITTING" "fBodyAccJerk()-Y225" -0.783251270652174 -0.788276503478261
8 "SITTING" "fBodyAccJerk()-Z225" -0.769002581086957 -0.805977526956522
8 "SITTING" "fBodyGyro()-X225" -0.821895910434783 -0.829455179565217
8 "SITTING" "fBodyGyro()-Y225" -0.651721860043478 -0.48919549173913
8 "SITTING" "fBodyGyro()-Z225" -0.617276277178261 -0.523652288478261
8 "SITTING" "fBodyAccMag()225" -0.67456062041087 -0.686006654282609
8 "SITTING" "fBodyBodyAccJerkMag()225" -0.764704154347826 -0.796647202826087
8 "SITTING" "fBodyBodyGyroMag()225" -0.669495577397826 -0.609787674395652
8 "SITTING" "fBodyBodyGyroJerkMag()225" -0.834707044782609 -0.865921496304348
8 "STANDING" "tBodyAcc()-X226" 0.237486730740741 -0.896906330444444
8 "STANDING" "tBodyAcc()-Y226" -0.0101178342018519 -0.84830400767963
8 "STANDING" "tBodyAcc()-Z226" -0.0851356672592593 -0.82799408862963
8 "STANDING" "tGravityAcc()-X226" 0.429058929444444 -0.896977128888889
8 "STANDING" "tGravityAcc()-Y226" 0.191776596037037 -0.949754267962963
8 "STANDING" "tGravityAcc()-Z226" 0.291228208111111 -0.903806143148148
8 "STANDING" "tBodyAccJerk()-X226" 0.10024104937037 -0.935820999259259
8 "STANDING" "tBodyAccJerk()-Y226" -0.00930497225555556 -0.922728184074074
8 "STANDING" "tBodyAccJerk()-Z226" -0.0188925737685185 -0.938281806481482
8 "STANDING" "tBodyGyro()-X226" -0.00504683365148148 -0.942545920185185
8 "STANDING" "tBodyGyro()-Y226" -0.11449419137037 -0.876945716526852
8 "STANDING" "tBodyGyro()-Z226" 0.103159183851852 -0.893123468388889
8 "STANDING" "tBodyGyroJerk()-X226" -0.1002919955 -0.950438387222222
8 "STANDING" "tBodyGyroJerk()-Y226" -0.0543363869109074 -0.942472115740741
8 "STANDING" "tBodyGyroJerk()-Z226" -0.0505853990925926 -0.948166698333333
8 "STANDING" "tBodyAccMag()226" -0.858686449185185 -0.829314176481481
8 "STANDING" "tGravityAccMag()226" -0.858686449185185 -0.829314176481481
8 "STANDING" "tBodyAccJerkMag()226" -0.931382039259259 -0.927736605740741
